participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._round_number;participant._current_page_name;participant.ip_address;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.subsession_id;player.group_id;player.payoff;group.id_in_subsession;group.n_linked_words;group.link_word;group.linked_words;group.confidence;group.guessing;group.how_success;group.is_success;group.subsession_id;subsession.round_number;session.code;session.label;session.experimenter_name;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;36;115;0;1;;;;;;;;36;36;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;36;115;0;1;;;;;;;;36;36;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;37;116;0;1;;;;;;;;37;37;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;37;116;0;1;;;;;;;;37;37;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;38;117;0;1;;;;;;;;38;38;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;38;117;0;1;;;;;;;;38;38;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;39;118;0;1;;;;;;;;39;39;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;39;118;0;1;;;;;;;;39;39;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;40;119;0;1;;;;;;;;40;40;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;40;119;0;1;;;;;;;;40;40;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;41;120;0;1;;;;;;;;41;41;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;41;120;0;1;;;;;;;;41;41;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;42;121;0;1;;;;;;;;42;42;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;42;121;0;1;;;;;;;;42;42;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;43;122;0;1;;;;;;;;43;43;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;43;122;0;1;;;;;;;;43;43;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;44;123;0;1;;;;;;;;44;44;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;44;123;0;1;;;;;;;;44;44;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;45;124;0;1;;;;;;;;45;45;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;45;124;0;1;;;;;;;;45;45;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;46;125;0;1;;;;;;;;46;46;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;46;125;0;1;;;;;;;;46;46;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;47;126;0;1;;;;;;;;47;47;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;47;126;0;1;;;;;;;;47;47;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;48;127;0;1;;;;;;;;48;48;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;48;127;0;1;;;;;;;;48;48;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;49;128;0;1;;;;;;;;49;49;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;49;128;0;1;;;;;;;;49;49;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;50;129;0;1;;;;;;;;50;50;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;50;129;0;1;;;;;;;;50;50;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;51;130;0;1;;;;;;;;51;51;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;51;130;0;1;;;;;;;;51;51;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;52;131;0;1;;;;;;;;52;52;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;52;131;0;1;;;;;;;;52;52;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;53;132;0;1;;;;;;;;53;53;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;53;132;0;1;;;;;;;;53;53;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;54;133;0;1;;;;;;;;54;54;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;54;133;0;1;;;;;;;;54;54;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;55;134;0;1;;;;;;;;55;55;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;55;134;0;1;;;;;;;;55;55;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;56;135;0;1;;;;;;;;56;56;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;56;135;0;1;;;;;;;;56;56;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;57;136;0;1;;;;;;;;57;57;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;57;136;0;1;;;;;;;;57;57;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;58;137;0;1;;;;;;;;58;58;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;58;137;0;1;;;;;;;;58;58;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;59;138;0;1;;;;;;;;59;59;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;59;138;0;1;;;;;;;;59;59;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;60;139;0;1;;;;;;;;60;60;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;60;139;0;1;;;;;;;;60;60;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;61;140;0;1;;;;;;;;61;61;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;61;140;0;1;;;;;;;;61;61;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;62;141;0;1;;;;;;;;62;62;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;62;141;0;1;;;;;;;;62;62;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;63;142;0;1;;;;;;;;63;63;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;63;142;0;1;;;;;;;;63;63;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;64;143;0;1;;;;;;;;64;64;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;64;143;0;1;;;;;;;;64;64;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;65;144;0;1;;;;;;;;65;65;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;65;144;0;1;;;;;;;;65;65;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;66;145;0;1;;;;;;;;66;66;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;66;145;0;1;;;;;;;;66;66;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;67;146;0;1;;;;;;;;67;67;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;67;146;0;1;;;;;;;;67;67;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;68;147;0;1;;;;;;;;68;68;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;68;147;0;1;;;;;;;;68;68;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;69;148;0;1;;;;;;;;69;69;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;69;148;0;1;;;;;;;;69;69;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;70;149;0;1;;;;;;;;70;70;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;70;149;0;1;;;;;;;;70;70;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;71;150;0;1;;;;;;;;71;71;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;71;150;0;1;;;;;;;;71;71;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;72;151;0;1;;;;;;;;72;72;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;72;151;0;1;;;;;;;;72;72;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;73;152;0;1;;;;;;;;73;73;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;73;152;0;1;;;;;;;;73;73;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;74;153;0;1;;;;;;;;74;74;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;74;153;0;1;;;;;;;;74;74;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;75;154;0;1;;;;;;;;75;75;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;75;154;0;1;;;;;;;;75;75;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;76;155;0;1;;;;;;;;76;76;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;76;155;0;1;;;;;;;;76;76;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;77;156;0;1;;;;;;;;77;77;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;77;156;0;1;;;;;;;;77;77;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;78;157;0;1;;;;;;;;78;78;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;78;157;0;1;;;;;;;;78;78;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;1;79;158;0;1;;;;;;;;79;79;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;2;79;158;0;1;;;;;;;;79;79;umv9x6g6;;;;;;0
1;lqwlb3rw;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:20.303742+00:00;1;;;0;2;80;159;0;1;;;;;;;;80;80;umv9x6g6;;;;;;0
2;352oxcny;;0;54;565;codenames;7;Results;NA;2018-05-20 12:59:23.183488+00:00;1;;;0;1;80;159;0;1;;;;;;;;80;80;umv9x6g6;;;;;;0
2;mmyh9cox;;0;97;565;codenames;15;Instructions;NA;2018-05-17 17:07:38.901248+00:00;1;;;0;1;80;159;0;1;;;;;;;;80;80;oigx6vhd;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;81;160;0;1;2;hell;20,25;7;25,7;1;0;81;1;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;81;160;0;1;2;hell;20,25;7;25,7;1;0;81;1;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;82;240;0;1;2;Flavour;1,14;7;1,23;1;0;82;2;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;82;240;0;1;2;Flavour;1,14;7;1,23;1;0;82;2;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;83;241;0;1;2;stone;10,20;8;10,20;2;1;83;3;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;83;241;0;1;2;stone;10,20;8;10,20;2;1;83;3;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;84;242;0;1;2;Furry;19,3;9;3,19;2;1;84;4;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;84;242;0;1;2;Furry;19,3;9;3,19;2;1;84;4;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;85;243;0;1;2;witchcraft;6,16;5;6,23;1;0;85;5;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;85;243;0;1;2;witchcraft;6,16;5;6,23;1;0;85;5;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;86;244;0;1;3;Theoretical;2,17;4;2,7;1;0;86;6;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;86;244;0;1;3;Theoretical;2,17;4;2,7;1;0;86;6;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;87;245;0;1;2;sandcastle;16,22;5;4,21;0;0;87;7;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;87;245;0;1;2;sandcastle;16,22;5;4,21;0;0;87;7;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;88;246;0;1;2;Fly;8,17;9;8, 18;1;0;88;8;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;88;246;0;1;2;Fly;8,17;9;8, 18;1;0;88;8;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;89;247;0;1;1;insect;22;10;22;1;1;89;9;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;89;247;0;1;1;insect;22;10;22;1;1;89;9;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;90;248;0;1;2;White;5,17;9;14,17;1;0;90;10;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;90;248;0;1;2;White;5,17;9;14,17;1;0;90;10;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;91;249;0;1;1;miracle;16;10;16;1;1;91;11;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;91;249;0;1;1;miracle;16;10;16;1;1;91;11;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;92;250;0;1;1;Ananas;12;10;12;1;1;92;12;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;92;250;0;1;1;Ananas;12;10;12;1;1;92;12;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;93;251;0;1;1;NA;NA;NA;NA;0;0;93;13;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;93;251;0;1;1;NA;NA;NA;NA;0;0;93;13;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;94;252;0;1;2;Eskimo;5,14;1;5,14;2;1;94;14;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;94;252;0;1;2;Eskimo;5,14;1;5,14;2;1;94;14;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;95;253;0;1;;;;;;;;95;15;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;95;253;0;1;;;;;;;;95;15;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;96;254;0;1;;;;;;;;96;16;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;96;254;0;1;;;;;;;;96;16;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;97;255;0;1;;;;;;;;97;17;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;97;255;0;1;;;;;;;;97;17;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;98;256;0;1;;;;;;;;98;18;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;98;256;0;1;;;;;;;;98;18;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;99;257;0;1;;;;;;;;99;19;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;99;257;0;1;;;;;;;;99;19;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;100;258;0;1;;;;;;;;100;20;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;100;258;0;1;;;;;;;;100;20;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;101;259;0;1;;;;;;;;101;21;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;101;259;0;1;;;;;;;;101;21;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;102;260;0;1;;;;;;;;102;22;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;102;260;0;1;;;;;;;;102;22;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;103;261;0;1;;;;;;;;103;23;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;103;261;0;1;;;;;;;;103;23;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;104;262;0;1;;;;;;;;104;24;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;104;262;0;1;;;;;;;;104;24;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;105;263;0;1;;;;;;;;105;25;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;105;263;0;1;;;;;;;;105;25;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;2;106;264;0;1;;;;;;;;106;26;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;1;106;264;0;1;;;;;;;;106;26;qmwo7i7q;;;;;;1
1;hw5nww8u;;0;104;565;codenames;15;Instructions;NA;2018-05-18 13:48:48.314868+00:00;1;;;0;1;107;265;0;1;;;;;;;;107;27;qmwo7i7q;;;;;;1
2;qppykrmn;;0;106;565;codenames;15;WaitForHQ;NA;2018-05-18 13:49:07.562293+00:00;1;;;0;2;107;265;0;1;;;;;;;;107;27;qmwo7i7q;;;;;;1
